url,marka,model,wersja,tytul,numer_oferty,cena_brutto_pln,stara_cena_pln,najnizsza_cena_30dni_pln,korzysc_pln,rata_kredytu_pln_mies,rocznik,pierwsza_rejestracja,vin,przebieg_km,typ_nadwozia,typ_silnika,pojemnosc_cm3,moc_km,naped,skrzynia_biegow,kolor,ilosc_drzwi,lokalizacja_nazwa,lokalizacja_miasto,adres,telefon,dealer_name,dealer_address_line_1,dealer_address_line_2,contact_phone,dealer_id,rodzaj_sprzedazy,technologia,komfort,bezpieczenstwo,wyglad,historia,finanse,wyposazenie_inne,tagi_oferty,zdjecia,scraped_at,source
https://pewneauto.pl/oferta/lexus-es/407759,Lexus,ES,,Lexus ES,407759,179900,,,,,2024,28-05-2024,JTHB21B1102237789,26500,Sedan,Hybryda,2487,218,,Automatyczna,Srebrny,4,Znajdź dilera,,,,Znajdź dilera,,,,12,vat_23,,Bluetooth | Czujniki parkowania przednie | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektryczne szyby tylne | Elektrycznie ustawiane fotele | Elektrycznie ustawiane lusterka | Gniazdo USB | Kamera cofania | Klimatyzacja dwustrefowa | Nawigacja GPS | Podgrzewane lusterka boczne | Podgrzewane przednie siedzenia | Przyciemniane szyby | Tapicerka skórzana | Tempomat aktywny | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Dźwignia zmiany biegów wykończona skórą | Kierownica ogrzewana | Kierownica skórzana | Lusterka boczne składane elektrycznie | Podgrzewany fotel pasażera | Wspomaganie ruszania pod górę | Tryby jazdy | Elektrycznie ustawiany fotel kierowcy | Felgi aluminiowe 18 | Szyberdach szklany - przesuwny i uchylny ręcznie | Podłokietniki - przód | Podłokietniki - tył | Oświetlenie drogi do domu | Zestaw głośnomówiący | Keyless Go | Światła do jazdy dziennej diodowe LED | Regul. elektr. podparcia lędźwiowego - kierowca | Regul. elektr. podparcia lędźwiowego - pasażer | Kolumna kierownicy regulowana elektrycznie | Ekran dotykowy | Głosowe sterowanie funkcjami pojazdu | Ładowanie bezprzewodowe urządzeń | Zdalnie sterowana klimatyzacja przez aplikację mobilną,ABS | ASR (kontrola trakcji) | Asystent pasa ruchu | Czujnik deszczu | Czujnik zmierzchu | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Poduszka powietrzna chroniąca kolana | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Poduszki boczne przednie | Światła LED | Światła do jazdy dziennej | Światła przeciwmgielne | Elektroniczna kontrola ciśnienia w oponach | Elektroniczny system rozdziału siły hamowania | Lampy tylne w technologii LED | Poduszka kolan pasażera | System wspomagania hamowania | Boczna poduszka powietrzna kierowcy | Asystent hamowania - Brake Assist | System powiadamiania o wypadku | System ostrzegający o możliwej kolizji | Asystent (czujnik) martwego pola,,,,Interfejs Android Auto | Interfejs Apple CarPlay | RSA - System rozpoznawania znaków drogowych | RCTA - System ostrzegania o ruchu poprzecznym z tyłu pojazdu | Uruchamianie silnika bez użycia kluczyków | Keyless Entry | System hamowania awaryjnego dla ochrony pieszych | Elektryczny hamulec postojowy | Asystent hamowania awaryjnego w mieście | Asystent świateł drogowych,Kraj pochodzenia: Polska,,2026-07-07 15:57:25,pewneauto.pl
https://pewneauto.pl/oferta/lexus-nx/410142,Lexus,NX,,Lexus NX,410142,115900,,,,,2019,20-08-2020,JTJBJRBZ402137837,58367,SUV,Hybryda,2494,197,,"Automatyczna (CVT, eCVT)",Czarny,5,Znajdź dilera,,,,Znajdź dilera,,,,11,vat_marza,,Bluetooth | Czujniki parkowania przednie | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektryczne szyby tylne | Elektrycznie ustawiane lusterka | Gniazdo USB | Kamera cofania | Klimatyzacja automatyczna | Łopatki zmiany biegów | Nawigacja GPS | Podgrzewane lusterka boczne | Podgrzewane przednie siedzenia | Przyciemniane szyby | Tempomat aktywny | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Dźwignia zmiany biegów wykończona skórą | Kierownica skórzana | Lusterka boczne składane elektrycznie | Podgrzewany fotel pasażera | Wspomaganie ruszania pod górę | Tryby jazdy | Felgi aluminiowe 18 | Podłokietniki - przód | Podłokietniki - tył | Zestaw głośnomówiący | Światła do jazdy dziennej diodowe LED,ABS | ASR (kontrola trakcji) | Asystent pasa ruchu | Czujnik deszczu | Czujnik zmierzchu | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Ogranicznik prędkości | Poduszka powietrzna chroniąca kolana | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Poduszki boczne przednie | Światła LED | Światła do jazdy dziennej | Światła przeciwmgielne | Elektroniczna kontrola ciśnienia w oponach | Lampy tylne w technologii LED | Spryskiwacze reflektorów | System wspomagania hamowania | Boczna poduszka powietrzna kierowcy,,,,Interfejs Android Auto | Interfejs Apple CarPlay | RSA - System rozpoznawania znaków drogowych | Uruchamianie silnika bez użycia kluczyków | Elektryczny hamulec postojowy,Kraj pochodzenia: Polska,https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8154b0a.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd817efc9.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd81a97d2.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd81d5f05.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8074f31.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd80d8584.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd810c4cd.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd812f18c.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd828add2.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd831157e.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8321038.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd832f6bc.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8201c44.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8249ad6.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8220c4e.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd822e2c5.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82c1693.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82b35c5.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82a621d.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82988c7.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8256955.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82d0882.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82645ac.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82ddf06.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8270a5c.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd827e4b7.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd82ea89c.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd8303861.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd821370a.jpg | https://panel.pewneauto.pl/media/UsedCar/410142/6a4bbd823c3ad.jpg,2026-07-07 15:57:25,pewneauto.pl
https://pewneauto.pl/oferta/lexus-rx/405873,Lexus,RX,,Lexus RX,405873,311900,,,,,2025,16-06-2025,JTJCJBJA902052564,6044,SUV,Hybryda,2487,190,,Automatyczna,Niebieski,5,Znajdź dilera,,,,Znajdź dilera,,,,11,vat_23,,Asystent parkowania | Bluetooth | Czujniki parkowania przednie | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektryczne szyby tylne | Elektrycznie ustawiane fotele | Elektrycznie ustawiane lusterka | Gniazdo USB | HUD (wyświetlacz przezierny) | Kamera cofania | Klimatyzacja dwustrefowa | Łopatki zmiany biegów | Nawigacja GPS | Podgrzewana przednia szyba | Podgrzewane lusterka boczne | Podgrzewane przednie siedzenia | Przyciemniane szyby | Tapicerka skórzana | Tempomat aktywny | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Dźwignia zmiany biegów wykończona skórą | Fotele przednie wentylowane | Kierownica ogrzewana | Kierownica skórzana | Lusterka boczne składane elektrycznie | Podgrzewany fotel pasażera | Pamięć ustawień fotela kierowcy i pasażera | Wspomaganie ruszania pod górę | Tryby jazdy | Elektrycznie ustawiany fotel kierowcy | Felgi aluminiowe od 21 | Klimatyzacja dla pasażerów z tyłu | Podłokietniki - przód | Podłokietniki - tył | Dynamiczne światła doświetlające zakręty | Zestaw głośnomówiący | Keyless Go | Światła do jazdy dziennej diodowe LED | Regul. elektr. podparcia lędźwiowego - pasażer | Kolumna kierownicy regulowana elektrycznie | Ekran dotykowy | Asystent jazdy w korku | Głosowe sterowanie funkcjami pojazdu | Ładowanie bezprzewodowe urządzeń | Elektrycznie sterowana klapa bagażnika | Oświetlenie ambientowe (jednokolorowe / wielokolorowe) | Zdalnie sterowana klimatyzacja przez aplikację mobilną,ABS | ASR (kontrola trakcji) | Asystent pasa ruchu | Czujnik deszczu | Czujnik zmierzchu | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Ogranicznik prędkości | Poduszka powietrzna chroniąca kolana | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Poduszki boczne przednie | Poduszki boczne tylne | Światła LED | Światła do jazdy dziennej | Światła przeciwmgielne | Elektroniczna kontrola ciśnienia w oponach | Elektroniczny system rozdziału siły hamowania | Lampy doświetlające zakręt | Lampy tylne w technologii LED | Poduszka kolan pasażera | Spryskiwacze reflektorów | System wspomagania hamowania | Boczna poduszka powietrzna kierowcy | Kurtyny powietrzne - tył | Asystent hamowania - Brake Assist | Aktywny asystent hamowania awaryjnego | System powiadamiania o wypadku | System ostrzegający o możliwej kolizji | Kontrola odległości | Oświetlenie adaptacyjne | Asystent zapobiegania kolizjom na skrzyżowaniu | Aktywny asystent zmiany pasa ruchu,,,,Interfejs Android Auto | Interfejs Apple CarPlay | System wykrywania zmęczenia kierowcy | RSA - System rozpoznawania znaków drogowych | RCTA - System ostrzegania o ruchu poprzecznym z tyłu pojazdu | Uruchamianie silnika bez użycia kluczyków | Keyless Entry | System hamowania awaryjnego dla ochrony pieszych | Elektryczny hamulec postojowy | Asystent hamowania awaryjnego w mieście | Asystent świateł drogowych,Kraj pochodzenia: Polska,https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39491e31.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39275a24.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c392df0a9.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3932baff.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3936124a.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c393a5698.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c393dc3fa.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c394528ce.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3958a44b.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c396ab900.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c396b8b0b.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c394c9550.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c396c836e.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c394ed7d2.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39507cbb.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3954696e.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39571cc3.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39623711.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3961663e.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39638fcf.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395f2e85.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c39649196.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3966177c.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395e50a0.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3968425f.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3959f8b4.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395b34c1.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395d4bd1.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395c2577.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3969081a.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3969dcd8.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395246b7.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c395351fb.jpg | https://panel.pewneauto.pl/media/UsedCar/405873/6a47c3955e4cb.jpg,2026-07-07 15:57:26,pewneauto.pl
https://pewneauto.pl/oferta/lexus-ux/406477,Lexus,UX,,Lexus UX,406477,164900,,,,,2025,18-06-2025,JTHYBBAH202022372,16432,SUV,Hybryda,1987,199,,Automatyczna,Biały,5,Znajdź dilera,,,,Znajdź dilera,,,,11,vat_23,,Bluetooth | Czujniki parkowania przednie | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektryczne szyby tylne | Elektrycznie ustawiane lusterka | Gniazdo USB | Kamera cofania | Klimatyzacja dwustrefowa | Nawigacja GPS | Podgrzewana przednia szyba | Podgrzewane lusterka boczne | Podgrzewane przednie siedzenia | Przyciemniane szyby | Tempomat aktywny | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Dźwignia zmiany biegów wykończona skórą | Kierownica ogrzewana | Kierownica skórzana | Lusterka boczne składane elektrycznie | Podgrzewany fotel pasażera | Tapicerka Alcantara | Wspomaganie ruszania pod górę | Tryby jazdy | Felgi aluminiowe 18 | Podłokietniki - przód | Podłokietniki - tył | Zestaw głośnomówiący | Keyless Go | Światła do jazdy dziennej diodowe LED | Ekran dotykowy | Asystent jazdy w korku | Głosowe sterowanie funkcjami pojazdu | Ładowanie bezprzewodowe urządzeń,ABS | ASR (kontrola trakcji) | Asystent pasa ruchu | Czujnik deszczu | Czujnik zmierzchu | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Ogranicznik prędkości | Poduszka powietrzna chroniąca kolana | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Poduszki boczne przednie | Poduszki boczne tylne | Światła LED | Światła do jazdy dziennej | Światła przeciwmgielne | Elektroniczna kontrola ciśnienia w oponach | Elektroniczny system rozdziału siły hamowania | Lampy tylne w technologii LED | Spryskiwacze reflektorów | Boczna poduszka powietrzna kierowcy | Kontrola odległości | Aktywny asystent zmiany pasa ruchu | Opony runflat | Asystent (czujnik) martwego pola,,,,Interfejs Android Auto | Interfejs Apple CarPlay | RSA - System rozpoznawania znaków drogowych | Uruchamianie silnika bez użycia kluczyków | Keyless Entry | Elektryczny hamulec postojowy | Asystent hamowania awaryjnego w mieście | Asystent świateł drogowych | System odzyskiwania energii,Kraj pochodzenia: Polska,https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc7e063c.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc81aa7b.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc6b65fe.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc6e4319.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc7234b4.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc751bfb.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc7817a9.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc7ad5a5.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc880cfe.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc94471b.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc952494.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc9618df.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc96ef86.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8534a0.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc863156.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc91c2fd.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc90e9e2.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc9010ec.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8e7774.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8da57f.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc92a714.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc88f4f4.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8a0b43.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8aef38.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8bcb20.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc93717e.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc97e2e0.jpg | https://panel.pewneauto.pl/media/UsedCar/406477/6a43cdc8719a0.jpg,2026-07-07 15:57:27,pewneauto.pl
https://pewneauto.pl/oferta/peugeot-3008/409294,Peugeot,3008,,Peugeot 3008,409294,69900,,,,,2018,27-03-2018,VF3M45GZWJS105759,104627,SUV,Benzyna,1598,165,,Automatyczna,Czerwony,5,Znajdź dilera,,,,Znajdź dilera,,,,186,vat_23,,Bluetooth | Czujniki parkowania przednie | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektryczne szyby tylne | Elektrycznie ustawiane lusterka | Gniazdo USB | Hak | Kamera cofania | Klimatyzacja dwustrefowa | Nawigacja GPS | Podgrzewane lusterka boczne | Podgrzewane przednie siedzenia | System Start-Stop | Światła ksenonowe | Tempomat | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Kierownica skórzana | Podgrzewany fotel pasażera | Tapicerka częściowo skórzana | Podłokietniki - przód | Podłokietniki - tył | Zestaw głośnomówiący | Keyless Go | Światła do jazdy dziennej diodowe LED | Regul. elektr. podparcia lędźwiowego - kierowca | Ekran dotykowy,ABS | ASR (kontrola trakcji) | Asystent pasa ruchu | Czujnik deszczu | Czujnik zmierzchu | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Ogranicznik prędkości | Poduszka powietrzna chroniąca kolana | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Światła do jazdy dziennej | Światła przeciwmgielne | Elektroniczna kontrola ciśnienia w oponach | Lampy tylne w technologii LED | System wspomagania hamowania | Boczna poduszka powietrzna kierowcy | Asystent hamowania - Brake Assist | Aktywny asystent hamowania awaryjnego | Kontrola odległości | Aktywny asystent zmiany pasa ruchu | Asystent (czujnik) martwego pola,,,,Interfejs Android Auto | Interfejs Apple CarPlay | Uruchamianie silnika bez użycia kluczyków | Keyless Entry | Elektryczny hamulec postojowy | Asystent świateł drogowych,Kraj pochodzenia: Polska,https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0e244d7.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0f5cf24.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0f071df.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0d8d13c.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0ed3449.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0dbd648.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0e7de94.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0dede6f.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0ea9849.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0f35438.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2ff2037.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2e1f971.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2e73fb2.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2ea0e29.jpg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2f06052.jpg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2f399f4.jpg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2f628be.jpg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2f8bf29.jpg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2fca53f.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb3028933.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb3051ad3.jpeg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb2de2eaf.jpg | https://panel.pewneauto.pl/media/UsedCar/409294/6a4ceb0e51b99.jpg,2026-07-07 15:57:28,pewneauto.pl
https://pewneauto.pl/oferta/toyota-auris/405826,Toyota,Auris,,Toyota Auris,405826,49900,,,,,2018,06-08-2018,SB1ZS3JE10E442175,248836,Kombi,Hybryda,1798,136,,"Automatyczna (CVT, eCVT)",Czarny,5,Znajdź dilera,,,,Znajdź dilera,,,,,vat_marza,,Bluetooth | Czujniki parkowania przednie | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektryczne szyby tylne | Elektrycznie ustawiane lusterka | Gniazdo USB | Kamera cofania | Klimatyzacja automatyczna | Podgrzewane lusterka boczne | Tempomat | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Kierownica skórzana,ABS | ASR (kontrola trakcji) | Asystent pasa ruchu | Czujnik zmierzchu | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Poduszki boczne przednie | Światła do jazdy dziennej | Światła przeciwmgielne | Elektroniczna kontrola ciśnienia w oponach,,,,,Kraj pochodzenia: Polska,https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01244c1e3.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01246d1b4.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01248eae2.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0126bd4fb.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0124d6d11.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0127221e2.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01242241c.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0126ea904.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d012747daa.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01277372c.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0124b1f77.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0124f0c2c.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01251d183.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01253e48e.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01255b6ee.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d012579d21.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0125af18c.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0125cbc42.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01260d77e.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01262ea81.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d01265ef36.jpg | https://panel.pewneauto.pl/media/UsedCar/405826/6a4d0126925a5.jpg,2026-07-07 15:57:28,pewneauto.pl
https://pewneauto.pl/oferta/toyota-aygo/409648,Toyota,Aygo,,Toyota Aygo,409648,38600,,,,,2017,14-12-2017,JTDKGNEC80N290091,36583,Hatchback,Benzyna,998,69,,Manualna,Biały,5,Znajdź dilera,,,,Znajdź dilera,,,,141,vat_marza,,Bluetooth | Czujniki parkowania tylne | Elektryczne szyby przednie | Elektrycznie ustawiane lusterka | Gniazdo USB | Kamera cofania | Klimatyzacja manualna | Wielofunkcyjna kierownica | Wspomaganie kierownicy | Zestaw głośnomówiący | Ekran dotykowy,ABS | ASR (kontrola trakcji) | ESP (stabilizacja toru jazdy) | Isofix | Kurtyny powietrzne | Ogranicznik prędkości | Poduszka powietrzna kierowcy | Poduszka powietrzna pasażera | Światła do jazdy dziennej | Światła przeciwmgielne,,,,,Kraj pochodzenia: Polska,/assets/toyota-pl/images/vc360-1sMILpc.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd24db57b.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd252bae4.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd2576cf2.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd25c0797.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd261b376.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd26699c5.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd26a9859.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd26e8d69.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd2735d84.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd277cc4e.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd27bd5eb.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd2807f88.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd285eba7.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd289f9db.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd28eaaf8.jpg | https://panel.pewneauto.pl/media/UsedCar/409648/6a4cfd2934b89.jpg,2026-07-07 15:57:29,pewneauto.pl
